flight_connection_id,ops_fid1,flight_id1,flight_id2,f1_sch_arr,f2_sch_dep,pax_sch_layover,conn1_num_passengers,conn1_min_mct,conn1_dest_cd,conn1_min_mct_sec,conn1_orig_cd,ops_fid2
2680TPA2025-12-02_UA_384,UA_2680_2025-12-02_TPA_DEN_0_0,2680TPA2025-12-02,384DEN2025-12-02,1764695100,1764702300,7200,4,0,HNL,0,DEN,
690CLE2025-12-02_UA_2742,UA_690_2025-12-02_CLE_DEN_0_0,690CLE2025-12-02,2742DEN2025-12-02,1764695520,1764699900,4380,4,0,TUS,0,DEN,
1687IAH2025-12-04_UA_3624,UA_1687_2025-12-04_IAH_IND_0_0,1687IAH2025-12-04,3624IND2025-12-04,1764881160,1764883740,2580,1,0,ORD,0,IND,
1784MSN2025-12-04_UA_2644,UA_1784_2025-12-04_MSN_DEN_0_0,1784MSN2025-12-04,2644DEN2025-12-05,1764891900,1764900540,8640,2,0,PSP,0,DEN,
576MSP2025-12-04_UA_3509,UA_576_2025-12-04_MSP_ORD_0_0,576MSP2025-12-04,3509ORD2025-12-04,1764875280,1764878340,3060,1,0,YOW,0,ORD,
576MSP2025-12-04_TK_6,UA_576_2025-12-04_MSP_ORD_0_0,576MSP2025-12-04,6ORD2025-12-05,1764875280,1764901200,25920,5,40,IST,2400,ORD,
478BIL2025-12-02_UA_259,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,259DEN2025-12-03,1764717720,1764723840,6120,3,0,MCO,0,DEN,
478BIL2025-12-02_UA_484,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,484DEN2025-12-03,1764717720,1764728100,10380,3,0,ABQ,0,DEN,
478BIL2025-12-02_UA_1300,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,1300DEN2025-12-03,1764717720,1764723120,5400,6,0,BNA,0,DEN,
478BIL2025-12-02_UA_551,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,551DEN2025-12-03,1764717720,1764721500,3780,1,0,PIT,0,DEN,
576MSP2025-12-04_UA_5047,UA_576_2025-12-04_MSP_ORD_0_0,576MSP2025-12-04,5047ORD2025-12-04,1764875280,1764888600,13320,1,40,DEC,2400,ORD,
478BIL2025-12-02_UA_360,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,360DEN2025-12-03,1764717720,1764723000,5280,4,0,PHL,0,DEN,
478BIL2025-12-02_UA_742,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,742DEN2025-12-03,1764717720,1764730200,12480,1,0,SNA,0,DEN,
478BIL2025-12-02_UA_667,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,667DEN2025-12-03,1764717720,1764722700,4980,6,0,PHX,0,DEN,
576MSP2025-12-04_UA_1082,UA_576_2025-12-04_MSP_ORD_0_0,576MSP2025-12-04,1082ORD2025-12-04,1764875280,1764879300,4020,2,40,PIT,2400,ORD,
478BIL2025-12-02_UA_5377,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,5377DEN2025-12-03,1764717720,1764728700,10980,2,0,GUC,0,DEN,
576MSP2025-12-04_UA_4184,UA_576_2025-12-04_MSP_ORD_0_0,576MSP2025-12-04,4184ORD2025-12-04,1764875280,1764878340,3060,6,40,ROA,2400,ORD,
478BIL2025-12-02_UA_5879,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,5879DEN2025-12-03,1764717720,1764721620,3900,1,0,SHV,0,DEN,
576MSP2025-12-04_UA_5712,UA_576_2025-12-04_MSP_ORD_0_0,576MSP2025-12-04,5712ORD2025-12-04,1764875280,1764878100,2820,1,40,GSP,2400,ORD,
478BIL2025-12-02_UA_1790,UA_478_2025-12-02_BIL_DEN_0_0,478BIL2025-12-02,1790DEN2025-12-03,1764717720,1764721500,3780,1,0,CLE,0,DEN,
1500CID2025-12-03_UA_301,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,301DEN2025-12-03,1764781500,1764788220,6720,1,0,RAP,0,DEN,
1500CID2025-12-03_UA_5113,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,5113DEN2025-12-03,1764781500,1764785700,4200,1,0,SGU,0,DEN,
1278SMF2025-12-02_UA_1049,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,1049ORD2025-12-03,1764714540,1764720600,6060,2,40,MSN,2400,ORD,
1500CID2025-12-03_UA_1714,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,1714DEN2025-12-03,1764781500,1764786900,5400,1,0,GJT,0,DEN,
1500CID2025-12-03_UA_4701,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,4701DEN2025-12-03,1764781500,1764786600,5100,5,0,RDD,0,DEN,
1278SMF2025-12-02_UA_630,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,630ORD2025-12-03,1764714540,1764726420,11880,1,40,MSN,2400,ORD,
1278SMF2025-12-02_UA_5309,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,5309ORD2025-12-03,1764714540,1764727800,13260,2,40,FWA,2400,ORD,
1500CID2025-12-03_UA_295,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,295DEN2025-12-03,1764781500,1764785700,4200,2,0,GEG,0,DEN,UA_295_2025-12-03_DEN_GEG_0_0
1278SMF2025-12-02_UA_2605,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,2605ORD2025-12-02,1764714540,1764717900,3360,2,40,EWR,2400,ORD,
1500CID2025-12-03_UA_1940,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,1940DEN2025-12-03,1764781500,1764786840,5340,1,0,SAN,0,DEN,
1278SMF2025-12-02_UA_5790,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,5790ORD2025-12-02,1764714540,1764719460,4920,4,40,CRW,2400,ORD,
1278SMF2025-12-02_UA_4521,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,4521ORD2025-12-02,1764714540,1764719400,4860,3,40,AVL,2400,ORD,
1278SMF2025-12-02_UA_426,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,426ORD2025-12-03,1764714540,1764720540,6000,1,40,BWI,2400,ORD,
1278SMF2025-12-02_UA_4636,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,4636ORD2025-12-02,1764714540,1764719400,4860,3,40,SBN,2400,ORD,
1500CID2025-12-03_UA_2742,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,2742DEN2025-12-03,1764781500,1764786300,4800,4,0,TUS,0,DEN,UA_2742_2025-12-03_DEN_TUS_0_0
1500CID2025-12-03_UA_526,UA_1500_2025-12-03_CID_DEN_0_0,1500CID2025-12-03,526DEN2025-12-03,1764781500,1764786000,4500,4,0,LAS,0,DEN,
1278SMF2025-12-02_UA_907,UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,907ORD2025-12-03,1764714540,1764721500,6960,6,0,FRA,0,ORD,
2235IND2025-12-02_UA_6138,UA_2235_2025-12-02_IND_IAH_0_0,2235IND2025-12-02,6138IAH2025-12-03,1764723300,1764733080,9780,1,45,CRP,2700,IAH,
2235IND2025-12-02_UA_1131,UA_2235_2025-12-02_IND_IAH_0_0,2235IND2025-12-02,1131IAH2025-12-03,1764723300,1764728400,5100,1,45,MAF,2700,IAH,
2676RNO2025-12-04_UA_5063,UA_2676_2025-12-04_RNO_DEN_0_0,2676RNO2025-12-04,5063DEN2025-12-04,1764863220,1764875880,12660,1,0,RIW,0,DEN,
1995SFO2025-12-02_WN_3310,UA_1995_2025-12-02_SFO_LAS_0_0,1995SFO2025-12-02,3310LAS2025-12-04,1764737460,1764814200,76740,1,40,SJC,2400,LAS,
2235IND2025-12-02_UA_4971,UA_2235_2025-12-02_IND_IAH_0_0,2235IND2025-12-02,4971IAH2025-12-03,1764723300,1764727500,4200,1,45,BTR,2700,IAH,
2676RNO2025-12-04_UA_298,UA_2676_2025-12-04_RNO_DEN_0_0,2676RNO2025-12-04,298DEN2025-12-04,1764863220,1764867780,4560,6,0,CLT,0,DEN,
2235IND2025-12-02_UA_1360,UA_2235_2025-12-02_IND_IAH_0_0,2235IND2025-12-02,1360IAH2025-12-03,1764723300,1764729300,6000,1,45,MFE,2700,IAH,
2676RNO2025-12-04_UA_375,UA_2676_2025-12-04_RNO_DEN_0_0,2676RNO2025-12-04,375DEN2025-12-04,1764863220,1764866100,2880,4,0,DCA,0,DEN,
1433MGA2025-12-03_UA_2111,UA_1433_2025-12-03_MGA_IAH_0_0,1433MGA2025-12-03,2111IAH2025-12-04,1764805800,1764813900,8100,3,0,MSP,0,IAH,
1433MGA2025-12-03_UA_1949,UA_1433_2025-12-03_MGA_IAH_0_0,1433MGA2025-12-03,1949IAH2025-12-04,1764805800,1764815100,9300,8,0,DFW,0,IAH,
1433MGA2025-12-03_UA_2388,UA_1433_2025-12-03_MGA_IAH_0_0,1433MGA2025-12-03,2388IAH2025-12-04,1764805800,1764815700,9900,9,0,SFO,0,IAH,
1433MGA2025-12-03_UA_1752,UA_1433_2025-12-03_MGA_IAH_0_0,1433MGA2025-12-03,1752IAH2025-12-04,1764805800,1764814500,8700,5,0,ORD,0,IAH,
1278SMF2025-12-04_UA_1630,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,1630ORD2025-12-04,1764887340,1764892200,4860,4,40,BTV,2400,ORD,
1278SMF2025-12-04_UA_4420,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,4420ORD2025-12-05,1764887340,1764900900,13560,1,40,GRB,2400,ORD,
1109BZN2025-12-04_UA_2254,UA_1109_2025-12-04_BZN_DEN_0_0,1109BZN2025-12-04,2254DEN2025-12-05,1764890940,1764895800,4860,2,0,BDL,0,DEN,
1278SMF2025-12-04_UA_845,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,845ORD2025-12-04,1764887340,1764892200,4860,4,0,GRU,0,ORD,
1278SMF2025-12-04_UA_1492,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,1492ORD2025-12-04,1764887340,1764892200,4860,1,40,CMH,2400,ORD,
1278SMF2025-12-04_UA_714,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,714ORD2025-12-05,1764887340,1764892980,5640,5,40,MDT,2400,ORD,
1278SMF2025-12-04_UA_953,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,953ORD2025-12-05,1764887340,1764892800,5460,2,0,MUC,0,ORD,
1278SMF2025-12-04_UA_4507,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,4507ORD2025-12-05,1764887340,1764892920,5580,1,40,CHA,2400,ORD,
1109BZN2025-12-04_UA_667,UA_1109_2025-12-04_BZN_DEN_0_0,1109BZN2025-12-04,667DEN2025-12-05,1764890940,1764895500,4560,6,0,PHX,0,DEN,
564PHX2025-12-04_UA_638,UA_564_2025-12-04_PHX_SFO_0_0,564PHX2025-12-04,638SFO2025-12-05,1764899400,1764902520,3120,1,0,HNL,0,SFO,
1109BZN2025-12-04_UA_5512,UA_1109_2025-12-04_BZN_DEN_0_0,1109BZN2025-12-04,5512DEN2025-12-05,1764890940,1764896220,5280,2,0,MLI,0,DEN,
564PHX2025-12-04_SQ_33,UA_564_2025-12-04_PHX_SFO_0_0,564PHX2025-12-04,33SFO2025-12-05,1764899400,1764908100,8700,1,0,SIN,0,SFO,
564PHX2025-12-04_UA_96,UA_564_2025-12-04_PHX_SFO_0_0,564PHX2025-12-04,96SFO2025-12-05,1764899400,1764918600,19200,2,0,BNE,0,SFO,
564PHX2025-12-04_NZ_7,UA_564_2025-12-04_PHX_SFO_0_0,564PHX2025-12-04,7SFO2025-12-05,1764899400,1764906600,7200,3,60,AKL,3600,SFO,
1109BZN2025-12-04_UA_551,UA_1109_2025-12-04_BZN_DEN_0_0,1109BZN2025-12-04,551DEN2025-12-05,1764890940,1764894300,3360,1,0,PIT,0,DEN,
1109BZN2025-12-04_UA_2076,UA_1109_2025-12-04_BZN_DEN_0_0,1109BZN2025-12-04,2076DEN2025-12-05,1764890940,1764896280,5340,5,0,MSP,0,DEN,
1278SMF2025-12-04_UA_140,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,140ORD2025-12-05,1764887340,1764906300,18960,2,0,TLV,0,ORD,
1278SMF2025-12-04_UA_4588,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,4588ORD2025-12-05,1764887340,1764893340,6000,1,40,TYS,2400,ORD,
1278SMF2025-12-04_UA_5631,UA_1278_2025-12-04_SMF_ORD_0_0,1278SMF2025-12-04,5631ORD2025-12-04,1764887340,1764892200,4860,2,40,DAY,2400,ORD,
1801PHL2025-12-04_UA_929,UA_1801_2025-12-04_PHL_ORD_0_0,1801PHL2025-12-04,929ORD2025-12-04,1764880500,1764884700,4200,1,0,LHR,0,ORD,
1801PHL2025-12-04_UA_664,UA_1801_2025-12-04_PHL_ORD_0_0,1801PHL2025-12-04,664ORD2025-12-04,1764880500,1764884940,4440,3,40,MCI,2400,ORD,
1801PHL2025-12-04_UA_2207,UA_1801_2025-12-04_PHL_ORD_0_0,1801PHL2025-12-04,2207ORD2025-12-04,1764880500,1764885180,4680,1,40,OMA,2400,ORD,
1801PHL2025-12-04_UA_5239,UA_1801_2025-12-04_PHL_ORD_0_0,1801PHL2025-12-04,5239ORD2025-12-04,1764880500,1764885840,5340,2,40,COU,2400,ORD,
724ELP2025-12-03_UA_384,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,384DEN2025-12-03,1764777180,1764788700,11520,3,0,HNL,0,DEN,
1891MSP2025-12-04_UA_2045,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,2045DEN2025-12-04,1764868680,1764873060,4380,2,0,HDN,0,DEN,
1891MSP2025-12-04_UA_1758,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,1758DEN2025-12-04,1764868680,1764874800,6120,6,0,KOA,0,DEN,
724ELP2025-12-03_UA_2082,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,2082DEN2025-12-03,1764777180,1764785700,8520,1,0,RDM,0,DEN,
724ELP2025-12-03_UA_1889,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,1889DEN2025-12-03,1764777180,1764780900,3720,1,0,DTW,0,DEN,
724ELP2025-12-03_UA_143,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,143DEN2025-12-03,1764777180,1764786300,9120,4,0,NRT,0,DEN,
1891MSP2025-12-04_UA_1714,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,1714DEN2025-12-04,1764868680,1764873300,4620,3,0,GJT,0,DEN,
724ELP2025-12-03_UA_2459,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,2459DEN2025-12-03,1764777180,1764787440,10260,2,0,YYC,0,DEN,
1891MSP2025-12-04_UA_1736,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,1736DEN2025-12-04,1764868680,1764875700,7020,22,0,OGG,0,DEN,
724ELP2025-12-03_UA_1235,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,1235DEN2025-12-03,1764777180,1764781200,4020,4,0,MSN,0,DEN,
1891MSP2025-12-04_UA_704,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,704DEN2025-12-04,1764868680,1764872100,3420,1,0,ABQ,0,DEN,
724ELP2025-12-03_UA_1521,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,1521DEN2025-12-03,1764777180,1764781800,4620,3,0,CLE,0,DEN,
1265LIR2025-12-02_UA_1945,UA_1265_2025-12-02_LIR_IAH_0_0,1265LIR2025-12-02,1945IAH2025-12-02,1764699480,1764706800,7320,9,0,LAX,0,IAH,
1265LIR2025-12-02_UA_1540,UA_1265_2025-12-02_LIR_IAH_0_0,1265LIR2025-12-02,1540IAH2025-12-02,1764699480,1764708300,8820,6,0,DCA,0,IAH,UA_1540_2025-12-02_IAH_DCA_0_0
724ELP2025-12-03_UA_5251,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,5251DEN2025-12-03,1764777180,1764780960,3780,1,0,SLC,0,DEN,
724ELP2025-12-03_UA_338,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,338DEN2025-12-03,1764777180,1764780000,2820,1,0,BDL,0,DEN,
724ELP2025-12-03_UA_526,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,526DEN2025-12-03,1764777180,1764786000,8820,2,0,LAS,0,DEN,
724ELP2025-12-03_UA_2432,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,2432DEN2025-12-03,1764777180,1764787680,10500,2,0,YVR,0,DEN,
724ELP2025-12-03_UA_5063,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,5063DEN2025-12-03,1764777180,1764789480,12300,1,0,RIW,0,DEN,
1891MSP2025-12-04_UA_2154,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,2154DEN2025-12-04,1764868680,1764872220,3540,2,0,BUR,0,DEN,
724ELP2025-12-03_UA_1940,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,1940DEN2025-12-03,1764777180,1764786840,9660,3,0,SAN,0,DEN,
1891MSP2025-12-04_UA_5769,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,5769DEN2025-12-04,1764868680,1764873060,4380,3,0,ASE,0,DEN,
1265LIR2025-12-02_UA_1743,UA_1265_2025-12-02_LIR_IAH_0_0,1265LIR2025-12-02,1743IAH2025-12-02,1764699480,1764714180,14700,4,0,LAX,0,IAH,
724ELP2025-12-03_UA_405,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,405DEN2025-12-03,1764777180,1764781500,4320,1,0,LAX,0,DEN,
1265LIR2025-12-02_LH_441,UA_1265_2025-12-02_LIR_IAH_0_0,1265LIR2025-12-02,441IAH2025-12-02,1764699480,1764714600,15120,1,0,FRA,0,IAH,
724ELP2025-12-03_UA_4704,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,4704DEN2025-12-03,1764777180,1764779880,2700,1,0,GJT,0,DEN,
724ELP2025-12-03_UA_741,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,741DEN2025-12-03,1764777180,1764787560,10380,6,0,BZN,0,DEN,UA_741_2025-12-03_DEN_BZN_0_0
1891MSP2025-12-04_UA_2193,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,2193DEN2025-12-04,1764868680,1764874200,5520,1,0,JAC,0,DEN,
724ELP2025-12-03_UA_1294,UA_724_2025-12-03_ELP_DEN_0_0,724ELP2025-12-03,1294DEN2025-12-03,1764777180,1764785820,8640,1,0,PSP,0,DEN,UA_1294_2025-12-03_DEN_PSP_0_0
1265LIR2025-12-02_UA_2135,UA_1265_2025-12-02_LIR_IAH_0_0,1265LIR2025-12-02,2135IAH2025-12-02,1764699480,1764706800,7320,1,0,FLL,0,IAH,
1891MSP2025-12-04_UA_5438,UA_1891_2025-12-04_MSP_DEN_0_0,1891MSP2025-12-04,5438DEN2025-12-04,1764868680,1764873600,4920,2,0,MRY,0,DEN,
1265LIR2025-12-02_UA_2258,UA_1265_2025-12-02_LIR_IAH_0_0,1265LIR2025-12-02,2258IAH2025-12-02,1764699480,1764706860,7380,6,0,TPA,0,IAH,UA_2258_2025-12-02_IAH_TPA_0_0
785AUS2025-12-02_UA_5463,UA_785_2025-12-02_AUS_DEN_0_0,785AUS2025-12-02,5463DEN2025-12-02,1764711180,1764716400,5220,1,0,XWA,0,DEN,
1668AUS2025-12-03_UA_1008,UA_1668_2025-12-03_AUS_SFO_0_0,1668AUS2025-12-03,1008SFO2025-12-03,1764791520,1764796500,4980,2,0,SEA,0,SFO,
785AUS2025-12-02_UA_5527,UA_785_2025-12-02_AUS_DEN_0_0,785AUS2025-12-02,5527DEN2025-12-03,1764711180,1764721680,10500,3,0,YWG,0,DEN,
1791LAX2025-12-04_UA_817,UA_1791_2025-12-04_LAX_SFO_0_0,1791LAX2025-12-04,817SFO2025-12-04,1764878460,1764882900,4440,2,0,MEX,0,SFO,
785AUS2025-12-02_UA_4770,UA_785_2025-12-02_AUS_DEN_0_0,785AUS2025-12-02,4770DEN2025-12-02,1764711180,1764715500,4320,2,0,GJT,0,DEN,
1791LAX2025-12-04_AC_742,UA_1791_2025-12-04_LAX_SFO_0_0,1791LAX2025-12-04,742SFO2025-12-04,1764878460,1764887400,8940,1,0,YYZ,0,SFO,
1791LAX2025-12-04_UA_2243,UA_1791_2025-12-04_LAX_SFO_0_0,1791LAX2025-12-04,2243SFO2025-12-05,1764878460,1764952200,73740,1,0,ORD,0,SFO,
785AUS2025-12-02_UA_2076,UA_785_2025-12-02_AUS_DEN_0_0,785AUS2025-12-02,2076DEN2025-12-03,1764711180,1764723480,12300,1,0,MSP,0,DEN,
785AUS2025-12-02_UA_720,UA_785_2025-12-02_AUS_DEN_0_0,785AUS2025-12-02,720DEN2025-12-03,1764711180,1764728160,16980,6,0,YYC,0,DEN,
785AUS2025-12-02_UA_5017,UA_785_2025-12-02_AUS_DEN_0_0,785AUS2025-12-02,5017DEN2025-12-02,1764711180,1764717900,6720,4,0,BFF,0,DEN,
1791LAX2025-12-04_UA_5962,UA_1791_2025-12-04_LAX_SFO_0_0,1791LAX2025-12-04,5962SFO2025-12-04,1764878460,1764890700,12240,2,0,TUS,0,SFO,
785AUS2025-12-02_UA_476,UA_785_2025-12-02_AUS_DEN_0_0,785AUS2025-12-02,476DEN2025-12-03,1764711180,1764728760,17580,1,0,YEG,0,DEN,
726SJC2025-12-04_UA_1110,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,1110DEN2025-12-05,1764890100,1764895200,5100,1,0,SAT,0,DEN,
726SJC2025-12-04_UA_314,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,314DEN2025-12-05,1764890100,1764894300,4200,2,0,TPA,0,DEN,
726SJC2025-12-04_UA_1199,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,1199DEN2025-12-05,1764890100,1764896340,6240,1,0,IND,0,DEN,
726SJC2025-12-04_UA_1615,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,1615DEN2025-12-05,1764890100,1764894780,4680,1,0,CVG,0,DEN,
726SJC2025-12-04_UA_360,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,360DEN2025-12-05,1764890100,1764895800,5700,3,0,PHL,0,DEN,
726SJC2025-12-04_UA_1464,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,1464DEN2025-12-05,1764890100,1764895680,5580,4,0,XNA,0,DEN,
726SJC2025-12-04_UA_231,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,231DEN2025-12-05,1764890100,1764894600,4500,3,0,SDF,0,DEN,
726SJC2025-12-04_UA_5750,UA_726_2025-12-04_SJC_DEN_0_0,726SJC2025-12-04,5750DEN2025-12-05,1764890100,1764894300,4200,2,0,HOB,0,DEN,
1668AUS2025-12-04_UA_115,UA_1668_2025-12-04_AUS_SFO_0_0,1668AUS2025-12-04,115SFO2025-12-04,1764877920,1764882900,4980,2,0,PPT,0,SFO,
1668AUS2025-12-04_NH_7,UA_1668_2025-12-04_AUS_SFO_0_0,1668AUS2025-12-04,7SFO2025-12-05,1764877920,1764961200,83280,2,0,NRT,0,SFO,
1718FSD2025-12-03_UA_2082,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,2082DEN2025-12-03,1764781140,1764785700,4560,2,0,RDM,0,DEN,
1718FSD2025-12-03_UA_5554,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,5554DEN2025-12-03,1764781140,1764786600,5460,1,0,SUN,0,DEN,
728CMH2025-12-03_UA_295,UA_728_2025-12-03_CMH_DEN_0_0,728CMH2025-12-03,295DEN2025-12-03,1764780900,1764785700,4800,2,0,GEG,0,DEN,UA_295_2025-12-03_DEN_GEG_0_0
728CMH2025-12-03_UA_1940,UA_728_2025-12-03_CMH_DEN_0_0,728CMH2025-12-03,1940DEN2025-12-03,1764780900,1764786840,5940,1,0,SAN,0,DEN,
1718FSD2025-12-03_UA_1758,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,1758DEN2025-12-03,1764781140,1764788400,7260,2,0,KOA,0,DEN,
728CMH2025-12-03_UA_2390,UA_728_2025-12-03_CMH_DEN_0_0,728CMH2025-12-03,2390DEN2025-12-03,1764780900,1764787500,6600,1,0,PDX,0,DEN,
728CMH2025-12-03_UA_5438,UA_728_2025-12-03_CMH_DEN_0_0,728CMH2025-12-03,5438DEN2025-12-03,1764780900,1764787200,6300,3,0,MRY,0,DEN,
1718FSD2025-12-03_UA_1561,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,1561DEN2025-12-03,1764781140,1764787620,6480,10,0,SFO,0,DEN,
1718FSD2025-12-03_UA_5270,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,5270DEN2025-12-03,1764781140,1764794700,13560,5,0,MAF,0,DEN,
1718FSD2025-12-03_UA_5298,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,5298DEN2025-12-03,1764781140,1764786900,5760,1,0,PSC,0,DEN,
1668AUS2025-12-04_UA_1668,UA_1668_2025-12-04_AUS_SFO_0_0,1668AUS2025-12-04,1668SFO2025-12-04,1764877920,1764881700,3780,8,0,PDX,0,SFO,
1718FSD2025-12-03_UA_143,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,143DEN2025-12-03,1764781140,1764786300,5160,1,0,NRT,0,DEN,
1718FSD2025-12-03_UA_1812,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,1812DEN2025-12-03,1764781140,1764793500,12360,1,0,SFO,0,DEN,
728CMH2025-12-03_UA_1963,UA_728_2025-12-03_CMH_DEN_0_0,728CMH2025-12-03,1963DEN2025-12-03,1764780900,1764787800,6900,1,0,SLC,0,DEN,
1718FSD2025-12-03_UA_295,UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,295DEN2025-12-03,1764781140,1764785700,4560,1,0,GEG,0,DEN,UA_295_2025-12-03_DEN_GEG_0_0
2121FCA2025-12-02_UA_360,UA_2121_2025-12-02_FCA_DEN_0_0,2121FCA2025-12-02,360DEN2025-12-03,1764719460,1764723000,3540,1,0,PHL,0,DEN,
2121FCA2025-12-02_UA_2681,UA_2121_2025-12-02_FCA_DEN_0_0,2121FCA2025-12-02,2681DEN2025-12-03,1764719460,1764728700,9240,2,0,SFO,0,DEN,
2121FCA2025-12-02_UA_1762,UA_2121_2025-12-02_FCA_DEN_0_0,2121FCA2025-12-02,1762DEN2025-12-03,1764719460,1764729300,9840,1,0,TUS,0,DEN,
2121FCA2025-12-02_UA_709,UA_2121_2025-12-02_FCA_DEN_0_0,2121FCA2025-12-02,709DEN2025-12-03,1764719460,1764722400,2940,3,0,BWI,0,DEN,
2121FCA2025-12-02_UA_273,UA_2121_2025-12-02_FCA_DEN_0_0,2121FCA2025-12-02,273DEN2025-12-03,1764719460,1764723720,4260,1,0,DSM,0,DEN,
2121FCA2025-12-02_UA_2350,UA_2121_2025-12-02_FCA_DEN_0_0,2121FCA2025-12-02,2350DEN2025-12-03,1764719460,1764723300,3840,1,0,SYR,0,DEN,
