ops_fid,flight_id,aid,sch_date,sch_st_dep,sch_st_arr,epoch_sch_dep,epoch_sch_arr,prev_ops_fid,next_ops_fid,gmt_offset_dep,gmt_offset_arr,epoch_est_dep,epoch_est_arr,turn,ops_mst_calc,sch_mst_calc,total_seat,prev_turn_time,is_mx,total_pax,J_pax,O_pax,Y_pax,num_connx_pax,delay_penalty,cancel_penalty,swap_options,prev_station,prev_aid
UA_1179_2025-12-04_IAH_AUS_0_0,1179IAH2025-12-04,203,2025-12-04,IAH,AUS,1764907200,1764910740,UA_434_2025-12-04_BOS_IAH_0_0,MX_203_2025-12-04_AUS_AUS_false,-6,-6,1764907200,1764910740,3420,3060,3060,166,3060,false,41,5,0,36,0,41,885600,"[UA_1542_2025-12-04_IAH_SAT_0_0, UA_2474_2025-12-04_IAH_MSY_0_0, UA_2445_2025-12-04_IAH_TUL_0_0, UA_2090_2025-12-04_IAH_OMA_0_0, UA_465_2025-12-04_IAH_IND_0_0, UA_1764_2025-12-04_IAH_DCA_0_0, UA_2111_2025-12-04_IAH_MSP_0_0]",IAH,203
MX_203_2025-12-04_AUS_AUS_false,MX_203_2025-12-04_AUS_AUS_false,203,2025-12-04,AUS,AUS,1764910740,1764921540,UA_1179_2025-12-04_IAH_AUS_0_0,,,,1764910740,1764921540,5100,5100,5100,,0,true,,,,,,,,,AUS,203
MX_204_2025-12-04_IAD_IAD_false,MX_204_2025-12-04_IAD_IAD_false,204,2025-12-04,IAD,IAD,1764892800,1764914400,,,,,1764892800,1764914400,5100,5100,5100,,0,true,,,,,,,,,,0000
UA_1358_2025-12-02_SFO_LAS_0_0,1358SFO2025-12-02,205,2025-12-02,SFO,LAS,1764688560,1764694620,,UA_2421_2025-12-02_LAS_SFO_0_0,-8,-8,1764688560,1764694620,5100,3060,3060,166,3060,false,159,16,0,143,28,159,3434400,"[UA_2664_2025-12-02_SFO_BWI_0_0, UA_1712_2025-12-02_SFO_SAN_0_0, UA_286_2025-12-02_SFO_YYC_0_0, UA_1046_2025-12-02_SFO_ATL_0_0, UA_1483_2025-12-02_SFO_SAN_0_0]",,0000
UA_2421_2025-12-02_LAS_SFO_0_0,2421LAS2025-12-02,205,2025-12-02,LAS,SFO,1764698700,1764704940,UA_1358_2025-12-02_SFO_LAS_0_0,UA_2391_2025-12-02_SFO_SAN_0_0,-8,-8,1764698700,1764704940,3060,3060,3060,166,3060,false,135,15,0,120,27,135,2916000,"[UA_1181_2025-12-02_LAS_IAH_0_0, UA_2602_2025-12-02_LAS_LAX_0_0]",LAS,205
UA_2391_2025-12-02_SFO_SAN_0_0,2391SFO2025-12-02,205,2025-12-02,SFO,SAN,1764710640,1764716520,UA_2421_2025-12-02_LAS_SFO_0_0,UA_2117_2025-12-02_SAN_SFO_0_0,-8,-8,1764710640,1764716520,3420,3060,3060,166,3060,false,165,16,0,149,0,165,3564000,"[UA_2623_2025-12-02_SFO_EUG_0_0, UA_592_2025-12-02_SFO_AUS_0_0, UA_1259_2025-12-02_SFO_LAS_0_0, UA_1881_2025-12-02_SFO_SJD_0_0, UA_1578_2025-12-02_SFO_SBA_0_0]",SFO,205
UA_2117_2025-12-02_SAN_SFO_0_0,2117SAN2025-12-02,205,2025-12-02,SAN,SFO,1764720480,1764726600,UA_2391_2025-12-02_SFO_SAN_0_0,UA_2633_2025-12-02_SFO_SAN_0_0,-8,-8,1764720480,1764726600,3060,3060,3060,166,3060,false,152,14,0,138,42,152,3283200,,SAN,205
UA_2633_2025-12-02_SFO_SAN_0_0,2633SFO2025-12-02,205,2025-12-02,SFO,SAN,1764731400,1764737280,UA_2117_2025-12-02_SAN_SFO_0_0,MX_205_2025-12-02_SAN_SAN_false,-8,-8,1764731400,1764737280,3420,3060,3060,166,3060,false,168,16,0,152,1,168,3628800,"[UA_448_2025-12-02_SFO_ONT_0_0, UA_2623_2025-12-02_SFO_EUG_0_0, UA_1995_2025-12-02_SFO_LAS_0_0, UA_592_2025-12-02_SFO_AUS_0_0, UA_1871_2025-12-02_SFO_DEN_0_0, UA_589_2025-12-02_SFO_SNA_0_0, UA_751_2025-12-02_SFO_LAS_0_0, UA_1561_2025-12-02_SFO_PHX_0_0]",SFO,205
MX_205_2025-12-02_SAN_SAN_false,MX_205_2025-12-02_SAN_SAN_false,205,2025-12-02,SAN,SAN,1764737280,1764758880,UA_2633_2025-12-02_SFO_SAN_0_0,UA_2863_2025-12-03_SAN_SFO_0_0,,,1764737280,1764758880,5100,5100,5100,,0,true,,,,,,,,,SAN,205
UA_2863_2025-12-03_SAN_SFO_0_0,2863SAN2025-12-03,205,2025-12-03,SAN,SFO,1764776700,1764783120,MX_205_2025-12-02_SAN_SAN_false,UA_2177_2025-12-03_SFO_SAN_0_0,-8,-8,1764776700,1764783120,5100,3060,3060,166,3060,false,113,14,0,99,61,113,2440800,[UA_2855_2025-12-03_SAN_SFO_0_0],SAN,205
UA_2177_2025-12-03_SFO_SAN_0_0,2177SFO2025-12-03,205,2025-12-03,SFO,SAN,1764789000,1764795000,UA_2863_2025-12-03_SAN_SFO_0_0,UA_465_2025-12-03_SAN_IAH_0_0,-8,-8,1764789000,1764795000,3420,3060,3060,166,3060,false,166,16,0,150,0,166,3585600,"[UA_369_2025-12-03_SFO_PHX_0_0, UA_2492_2025-12-03_SFO_LAS_0_0, UA_286_2025-12-03_SFO_YYC_0_0, UA_1259_2025-12-03_SFO_LAS_0_0, UA_2391_2025-12-03_SFO_SAN_0_0, UA_1046_2025-12-03_SFO_ATL_0_0, UA_1483_2025-12-03_SFO_SAN_0_0, UA_1881_2025-12-03_SFO_SJD_0_0, UA_1668_2025-12-03_SFO_PDX_0_0, UA_1578_2025-12-03_SFO_SBA_0_0]",SFO,205
UA_465_2025-12-03_SAN_IAH_0_0,465SAN2025-12-03,205,2025-12-03,SAN,IAH,1764798780,1764810300,UA_2177_2025-12-03_SFO_SAN_0_0,UA_2111_2025-12-03_IAH_MSP_0_0,-8,-6,1764798780,1764810300,3060,3060,3060,166,3060,false,66,12,0,54,42,66,1425600,"[UA_2117_2025-12-03_SAN_SFO_0_0, UA_1763_2025-12-03_SAN_SFO_0_0]",SAN,205
UA_2111_2025-12-03_IAH_MSP_0_0,2111IAH2025-12-03,205,2025-12-03,IAH,MSP,1764813900,1764823860,UA_465_2025-12-03_SAN_IAH_0_0,UA_1859_2025-12-04_MSP_IAH_0_0,-6,-6,1764813900,1764823860,3420,3060,3060,166,3060,false,94,15,0,79,0,94,2030400,"[UA_2069_2025-12-03_IAH_CVG_0_0, UA_1542_2025-12-03_IAH_SAT_0_0, UA_1179_2025-12-03_IAH_AUS_0_0, UA_2157_2025-12-03_IAH_SLC_0_0, UA_1764_2025-12-03_IAH_DCA_0_0, UA_2659_2025-12-03_IAH_LGA_0_0, UA_1998_2025-12-03_IAH_LGA_0_0, UA_517_2025-12-03_IAH_PBI_0_0, UA_2090_2025-12-03_IAH_OMA_0_0, UA_1929_2025-12-03_IAH_MIA_0_0, UA_1532_2025-12-03_IAH_MGA_0_0, UA_2339_2025-12-03_IAH_LAS_0_0, UA_465_2025-12-03_IAH_IND_0_0]",IAH,205
UA_1859_2025-12-04_MSP_IAH_0_0,1859MSP2025-12-04,205,2025-12-04,MSP,IAH,1764855600,1764866580,UA_2111_2025-12-03_IAH_MSP_0_0,UA_1600_2025-12-04_IAH_TQO_0_0,-6,-6,1764855600,1764866580,5100,3060,3060,166,3060,false,145,11,0,134,81,145,3132000,[UA_1891_2025-12-04_MSP_DEN_0_0],MSP,205
UA_1600_2025-12-04_IAH_TQO_0_0,1600IAH2025-12-04,205,2025-12-04,IAH,TQO,1764871920,1764880500,UA_1859_2025-12-04_MSP_IAH_0_0,UA_1601_2025-12-04_TQO_IAH_0_0,-6,-5,1764871920,1764880500,3420,3900,3900,166,3060,false,163,15,0,148,0,163,3520800,"[UA_1438_2025-12-04_IAH_SJD_0_0, UA_2311_2025-12-04_IAH_DCA_0_0, UA_1687_2025-12-04_IAH_IND_0_0, UA_1919_2025-12-04_IAH_CZM_0_0, UA_1798_2025-12-04_IAH_PHX_0_0, UA_2181_2025-12-04_IAH_LGA_0_0, UA_2675_2025-12-04_IAH_PIT_0_0, UA_2744_2025-12-04_IAH_SMF_0_0, UA_654_2025-12-04_IAH_DCA_0_0, UA_1486_2025-12-04_IAH_BOS_0_0, UA_1569_2025-12-04_IAH_BZE_0_0, UA_2490_2025-12-04_IAH_SEA_0_0, UA_2258_2025-12-04_IAH_TPA_0_0, UA_2385_2025-12-04_IAH_MSY_0_0, UA_1770_2025-12-04_IAH_BNA_0_0, UA_740_2025-12-04_IAH_PDX_0_0, UA_1454_2025-12-04_IAH_NAS_0_0]",IAH,205
UA_1601_2025-12-04_TQO_IAH_0_0,1601TQO2025-12-04,205,2025-12-04,TQO,IAH,1764884700,1764894000,UA_1600_2025-12-04_IAH_TQO_0_0,UA_465_2025-12-04_IAH_IND_0_0,-5,-6,1764884700,1764894000,3300,3480,3480,166,3900,false,28,5,0,23,23,28,604800,,TQO,205
UA_465_2025-12-04_IAH_IND_0_0,465IAH2025-12-04,205,2025-12-04,IAH,IND,1764899400,1764907740,UA_1601_2025-12-04_TQO_IAH_0_0,,-6,-5,1764899400,1764907740,3900,4080,4080,166,3480,false,78,8,0,70,1,78,1684800,"[UA_2659_2025-12-04_IAH_LGA_0_0, UA_517_2025-12-04_IAH_PBI_0_0, UA_1542_2025-12-04_IAH_SAT_0_0, UA_1998_2025-12-04_IAH_LGA_0_0, UA_2474_2025-12-04_IAH_MSY_0_0, UA_2445_2025-12-04_IAH_TUL_0_0, UA_2090_2025-12-04_IAH_OMA_0_0, UA_1179_2025-12-04_IAH_AUS_0_0, UA_1764_2025-12-04_IAH_DCA_0_0, UA_2111_2025-12-04_IAH_MSP_0_0, UA_1571_2025-12-04_IAH_MCO_0_0, UA_2339_2025-12-04_IAH_LAS_0_0]",IAH,205
UA_1029_2025-12-02_MIA_DEN_0_0,1029MIA2025-12-02,206,2025-12-02,MIA,DEN,1764679500,1764696120,,UA_741_2025-12-02_DEN_BZN_0_0,-5,-7,1764679500,1764696120,5100,3060,3060,166,3060,false,141,14,0,127,62,141,3045600,[UA_1913_2025-12-02_MIA_IAH_0_0],,0000
UA_741_2025-12-02_DEN_BZN_0_0,741DEN2025-12-02,206,2025-12-02,DEN,BZN,1764701160,1764707700,UA_1029_2025-12-02_MIA_DEN_0_0,UA_1109_2025-12-02_BZN_DEN_0_0,-7,-7,1764701160,1764707700,3420,3060,3060,166,3060,false,166,16,0,150,0,166,3585600,"[UA_1460_2025-12-02_DEN_CMH_0_0, UA_2273_2025-12-02_DEN_MSY_0_0, UA_1003_2025-12-02_DEN_CHS_0_0, UA_1415_2025-12-02_DEN_SMF_0_0, UA_1476_2025-12-02_DEN_TUS_0_0, UA_2459_2025-12-02_DEN_YYC_0_0, UA_430_2025-12-02_DEN_ONT_0_0, UA_1575_2025-12-02_DEN_PHL_0_0, UA_703_2025-12-02_DEN_BIL_0_0, UA_424_2025-12-02_DEN_CID_0_0, UA_1311_2025-12-02_DEN_SAT_0_0, UA_671_2025-12-02_DEN_SBA_0_0, UA_221_2025-12-02_DEN_ELP_0_0, UA_1547_2025-12-02_DEN_FCA_0_0, UA_1451_2025-12-02_DEN_JAX_0_0, UA_375_2025-12-02_DEN_DCA_0_0, UA_2255_2025-12-02_DEN_IND_0_0, UA_1125_2025-12-02_DEN_BOI_0_0, UA_2637_2025-12-02_DEN_GRR_0_0, UA_338_2025-12-02_DEN_BDL_0_0, UA_295_2025-12-02_DEN_GEG_0_0, UA_1294_2025-12-02_DEN_PSP_0_0, UA_323_2025-12-02_DEN_TPA_0_0, UA_2257_2025-12-02_DEN_PVR_0_0, UA_318_2025-12-02_DEN_EUG_0_0]",DEN,206
UA_1109_2025-12-02_BZN_DEN_0_0,1109BZN2025-12-02,206,2025-12-02,BZN,DEN,1764711720,1764718140,UA_741_2025-12-02_DEN_BZN_0_0,UA_231_2025-12-02_DEN_SDF_0_0,-7,-7,1764711720,1764718140,3060,3060,3060,166,3060,false,148,14,0,134,135,148,3196800,,BZN,206
UA_231_2025-12-02_DEN_SDF_0_0,231DEN2025-12-02,206,2025-12-02,DEN,SDF,1764721800,1764731340,UA_1109_2025-12-02_BZN_DEN_0_0,UA_513_2025-12-03_SDF_DEN_0_0,-7,-5,1764721800,1764731340,3420,3060,3060,166,3060,false,79,14,0,65,0,79,1706400,"[UA_2660_2025-12-02_DEN_SBA_0_0, UA_719_2025-12-02_DEN_RNO_0_0, UA_1153_2025-12-02_DEN_ELP_0_0, UA_756_2025-12-02_DEN_FAT_0_0, UA_645_2025-12-02_DEN_FSD_0_0, UA_423_2025-12-02_DEN_GRR_0_0, UA_350_2025-12-02_DEN_PHX_0_0, UA_1110_2025-12-02_DEN_SAT_0_0, UA_2324_2025-12-02_DEN_CID_0_0, UA_2350_2025-12-02_DEN_SYR_0_0, UA_506_2025-12-02_DEN_MCI_0_0, UA_2187_2025-12-02_DEN_SJC_0_0, UA_1762_2025-12-02_DEN_TUS_0_0, UA_1422_2025-12-02_DEN_STL_0_0, UA_360_2025-12-02_DEN_PHL_0_0, UA_1942_2025-12-02_DEN_AUS_0_0, UA_1969_2025-12-02_DEN_CMH_0_0, UA_476_2025-12-02_DEN_YEG_0_0, UA_680_2025-12-02_DEN_ORF_0_0, UA_2076_2025-12-02_DEN_MSP_0_0]",DEN,206
UA_513_2025-12-03_SDF_DEN_0_0,513SDF2025-12-03,206,2025-12-03,SDF,DEN,1764770400,1764781500,UA_231_2025-12-02_DEN_SDF_0_0,UA_1415_2025-12-03_DEN_SMF_0_0,-5,-7,1764770400,1764781500,5100,3060,3060,166,3060,false,147,16,0,131,109,147,3175200,,SDF,206
UA_1415_2025-12-03_DEN_SMF_0_0,1415DEN2025-12-03,206,2025-12-03,DEN,SMF,1764787500,1764797100,UA_513_2025-12-03_SDF_DEN_0_0,UA_566_2025-12-03_SMF_DEN_0_0,-7,-8,1764787500,1764797100,3420,3060,3060,166,3060,false,147,13,0,134,0,147,3175200,"[UA_1350_2025-12-03_DEN_DFW_0_0, UA_1362_2025-12-03_DEN_BWI_0_0, UA_1874_2025-12-03_DEN_YYZ_0_0, UA_1451_2025-12-03_DEN_JAX_0_0, UA_2257_2025-12-03_DEN_PVR_0_0, UA_1311_2025-12-03_DEN_SAT_0_0, UA_2265_2025-12-03_DEN_DSM_0_0, UA_1476_2025-12-03_DEN_TUS_0_0, UA_639_2025-12-03_DEN_MSO_0_0, UA_1547_2025-12-03_DEN_FCA_0_0, UA_1217_2025-12-03_DEN_DRO_0_0, UA_1294_2025-12-03_DEN_PSP_0_0, UA_1575_2025-12-03_DEN_PHL_0_0, UA_535_2025-12-03_DEN_SJC_0_0, UA_323_2025-12-03_DEN_TPA_0_0, UA_741_2025-12-03_DEN_BZN_0_0, UA_295_2025-12-03_DEN_GEG_0_0, UA_1460_2025-12-03_DEN_CMH_0_0, UA_2742_2025-12-03_DEN_TUS_0_0, UA_430_2025-12-03_DEN_ONT_0_0, UA_318_2025-12-03_DEN_EUG_0_0]",DEN,206
UA_566_2025-12-03_SMF_DEN_0_0,566SMF2025-12-03,206,2025-12-03,SMF,DEN,1764806520,1764815100,UA_1415_2025-12-03_DEN_SMF_0_0,MX_206_2025-12-03_DEN_DEN_false,-8,-7,1764806520,1764815100,3060,3060,3060,166,3060,false,80,11,0,69,42,80,1728000,,SMF,206
MX_206_2025-12-03_DEN_DEN_false,MX_206_2025-12-03_DEN_DEN_false,206,2025-12-03,DEN,DEN,1764815100,1764858300,UA_566_2025-12-03_SMF_DEN_0_0,UA_1481_2025-12-04_DEN_PHX_0_0,,,1764815100,1764858300,5100,5100,5100,,0,true,,,,,,,,,DEN,206
UA_1481_2025-12-04_DEN_PHX_0_0,1481DEN2025-12-04,206,2025-12-04,DEN,PHX,1764859500,1764867180,MX_206_2025-12-03_DEN_DEN_false,UA_780_2025-12-04_PHX_DEN_0_0,-7,-7,1764859500,1764867180,5100,3060,3060,166,3060,false,99,14,0,85,0,99,2138400,"[UA_1575_2025-12-04_DEN_PHL_0_0, UA_2637_2025-12-04_DEN_GRR_0_0, UA_338_2025-12-04_DEN_BDL_0_0, UA_1003_2025-12-04_DEN_CHS_0_0, UA_2367_2025-12-04_DEN_SFO_0_0, UA_1460_2025-12-04_DEN_CMH_0_0, UA_1350_2025-12-04_DEN_DFW_0_0, UA_1586_2025-12-04_DEN_OMA_0_0]",DEN,206
UA_780_2025-12-04_PHX_DEN_0_0,780PHX2025-12-04,206,2025-12-04,PHX,DEN,1764870900,1764877500,UA_1481_2025-12-04_DEN_PHX_0_0,UA_1476_2025-12-04_DEN_TUS_0_0,-7,-7,1764870900,1764877500,3060,3060,3060,166,3060,false,112,12,0,100,49,112,2419200,[UA_597_2025-12-04_PHX_DEN_0_0],PHX,206
UA_1476_2025-12-04_DEN_TUS_0_0,1476DEN2025-12-04,206,2025-12-04,DEN,TUS,1764881160,1764888660,UA_780_2025-12-04_PHX_DEN_0_0,UA_1401_2025-12-04_TUS_DEN_0_0,-7,-7,1764881160,1764888660,3420,3060,3060,166,3060,false,101,9,0,92,0,101,2181600,"[UA_221_2025-12-04_DEN_ELP_0_0, UA_318_2025-12-04_DEN_EUG_0_0, UA_1415_2025-12-04_DEN_SMF_0_0, UA_639_2025-12-04_DEN_MSO_0_0, UA_331_2025-12-04_DEN_MIA_0_0, UA_1547_2025-12-04_DEN_FCA_0_0, UA_2265_2025-12-04_DEN_DSM_0_0, UA_445_2025-12-04_DEN_OMA_0_0, UA_507_2025-12-04_DEN_RSW_0_0, UA_1217_2025-12-04_DEN_DRO_0_0, UA_1235_2025-12-04_DEN_MSN_0_0, UA_2375_2025-12-04_DEN_AUS_0_0, UA_741_2025-12-04_DEN_BZN_0_0, UA_2742_2025-12-04_DEN_TUS_0_0, UA_2459_2025-12-04_DEN_YYC_0_0]",DEN,206
UA_1401_2025-12-04_TUS_DEN_0_0,1401TUS2025-12-04,206,2025-12-04,TUS,DEN,1764894600,1764901500,UA_1476_2025-12-04_DEN_TUS_0_0,,-7,-7,1764894600,1764901500,3060,3060,3060,166,3060,false,49,9,0,40,12,49,1058400,[UA_1374_2025-12-04_TUS_DEN_0_0],TUS,206
UA_1460_2025-12-02_GEG_DEN_0_0,1460GEG2025-12-02,207,2025-12-02,GEG,DEN,1764681900,1764690900,,UA_1451_2025-12-02_DEN_JAX_0_0,-8,-7,1764681900,1764690900,5100,3060,3060,166,3060,false,146,16,0,130,131,146,3153600,,,0000
UA_1451_2025-12-02_DEN_JAX_0_0,1451DEN2025-12-02,207,2025-12-02,DEN,JAX,1764695100,1764707040,UA_1460_2025-12-02_GEG_DEN_0_0,UA_1593_2025-12-02_JAX_DEN_0_0,-7,-5,1764695100,1764707040,3420,3060,3060,166,3060,false,148,16,0,132,1,148,3196800,"[UA_1460_2025-12-02_DEN_CMH_0_0, UA_2273_2025-12-02_DEN_MSY_0_0, UA_1003_2025-12-02_DEN_CHS_0_0, UA_1415_2025-12-02_DEN_SMF_0_0, UA_2459_2025-12-02_DEN_YYC_0_0, UA_430_2025-12-02_DEN_ONT_0_0, UA_1575_2025-12-02_DEN_PHL_0_0, UA_703_2025-12-02_DEN_BIL_0_0, UA_424_2025-12-02_DEN_CID_0_0, UA_671_2025-12-02_DEN_SBA_0_0, UA_221_2025-12-02_DEN_ELP_0_0, UA_1547_2025-12-02_DEN_FCA_0_0, UA_375_2025-12-02_DEN_DCA_0_0, UA_2255_2025-12-02_DEN_IND_0_0, UA_1125_2025-12-02_DEN_BOI_0_0, UA_2637_2025-12-02_DEN_GRR_0_0, UA_338_2025-12-02_DEN_BDL_0_0, UA_295_2025-12-02_DEN_GEG_0_0, UA_1294_2025-12-02_DEN_PSP_0_0, UA_2257_2025-12-02_DEN_PVR_0_0, UA_318_2025-12-02_DEN_EUG_0_0, UA_741_2025-12-02_DEN_BZN_0_0]",DEN,207
UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,207,2025-12-02,JAX,DEN,1764711000,1764725100,UA_1451_2025-12-02_DEN_JAX_0_0,UA_2187_2025-12-02_DEN_SJC_0_0,-5,-7,1764711000,1764725100,3060,3060,3060,166,3060,false,145,15,0,130,86,145,3132000,,JAX,207
UA_2187_2025-12-02_DEN_SJC_0_0,2187DEN2025-12-02,207,2025-12-02,DEN,SJC,1764729900,1764739620,UA_1593_2025-12-02_JAX_DEN_0_0,UA_726_2025-12-03_SJC_DEN_0_0,-7,-8,1764729900,1764739620,3420,3060,3060,166,3060,false,157,14,0,143,0,157,3391200,"[UA_2660_2025-12-02_DEN_SBA_0_0, UA_719_2025-12-02_DEN_RNO_0_0, UA_1153_2025-12-02_DEN_ELP_0_0, UA_756_2025-12-02_DEN_FAT_0_0, UA_645_2025-12-02_DEN_FSD_0_0, UA_423_2025-12-02_DEN_GRR_0_0, UA_1110_2025-12-02_DEN_SAT_0_0, UA_2324_2025-12-02_DEN_CID_0_0, UA_2350_2025-12-02_DEN_SYR_0_0, UA_506_2025-12-02_DEN_MCI_0_0, UA_1762_2025-12-02_DEN_TUS_0_0, UA_1422_2025-12-02_DEN_STL_0_0, UA_360_2025-12-02_DEN_PHL_0_0, UA_1942_2025-12-02_DEN_AUS_0_0, UA_1969_2025-12-02_DEN_CMH_0_0, UA_476_2025-12-02_DEN_YEG_0_0, UA_680_2025-12-02_DEN_ORF_0_0, UA_2076_2025-12-02_DEN_MSP_0_0, UA_231_2025-12-02_DEN_SDF_0_0]",DEN,207
UA_726_2025-12-03_SJC_DEN_0_0,726SJC2025-12-03,207,2025-12-03,SJC,DEN,1764794400,1764803700,UA_2187_2025-12-02_DEN_SJC_0_0,UA_1110_2025-12-03_DEN_SAT_0_0,-8,-7,1764794400,1764803700,5100,3060,3060,166,3060,false,153,12,0,141,130,153,3304800,,SJC,207
UA_1110_2025-12-03_DEN_SAT_0_0,1110DEN2025-12-03,207,2025-12-03,DEN,SAT,1764808800,1764816780,UA_726_2025-12-03_SJC_DEN_0_0,UA_2853_2025-12-04_SAT_DEN_0_0,-7,-6,1764808800,1764816780,3420,3060,3060,166,3060,false,84,11,0,73,0,84,1814400,"[UA_331_2025-12-03_DEN_MIA_0_0, UA_476_2025-12-03_DEN_YEG_0_0, UA_719_2025-12-03_DEN_RNO_0_0, UA_2187_2025-12-03_DEN_SJC_0_0, UA_756_2025-12-03_DEN_FAT_0_0, UA_1153_2025-12-03_DEN_ELP_0_0, UA_1422_2025-12-03_DEN_STL_0_0, UA_2350_2025-12-03_DEN_SYR_0_0, UA_507_2025-12-03_DEN_RSW_0_0, UA_431_2025-12-03_DEN_GJT_0_0, UA_2324_2025-12-03_DEN_CID_0_0, UA_423_2025-12-03_DEN_GRR_0_0, UA_1374_2025-12-03_DEN_FLL_0_0, UA_1969_2025-12-03_DEN_CMH_0_0, UA_2644_2025-12-03_DEN_PSP_0_0, UA_1942_2025-12-03_DEN_AUS_0_0, UA_2076_2025-12-03_DEN_MSP_0_0, UA_680_2025-12-03_DEN_ORF_0_0]",SAT,207
UA_2853_2025-12-04_SAT_DEN_0_0,2853SAT2025-12-04,207,2025-12-04,SAT,DEN,1764859140,1764867660,UA_1110_2025-12-03_DEN_SAT_0_0,UA_639_2025-12-04_DEN_MSO_0_0,-6,-7,1764859140,1764867660,5100,3060,3060,166,3060,false,150,14,0,136,78,150,3240000,,SAT,207
UA_639_2025-12-04_DEN_MSO_0_0,639DEN2025-12-04,207,2025-12-04,DEN,MSO,1764872400,1764880380,UA_2853_2025-12-04_SAT_DEN_0_0,UA_1436_2025-12-04_MSO_DEN_0_0,-7,-7,1764872400,1764880380,3420,3060,3060,166,3060,false,132,8,0,124,0,132,2851200,"[UA_1575_2025-12-04_DEN_PHL_0_0, UA_2637_2025-12-04_DEN_GRR_0_0, UA_338_2025-12-04_DEN_BDL_0_0, UA_1003_2025-12-04_DEN_CHS_0_0, UA_1460_2025-12-04_DEN_CMH_0_0, UA_221_2025-12-04_DEN_ELP_0_0, UA_318_2025-12-04_DEN_EUG_0_0, UA_1415_2025-12-04_DEN_SMF_0_0, UA_1350_2025-12-04_DEN_DFW_0_0, UA_1547_2025-12-04_DEN_FCA_0_0, UA_2265_2025-12-04_DEN_DSM_0_0, UA_445_2025-12-04_DEN_OMA_0_0, UA_1217_2025-12-04_DEN_DRO_0_0, UA_1235_2025-12-04_DEN_MSN_0_0, UA_1586_2025-12-04_DEN_OMA_0_0, UA_741_2025-12-04_DEN_BZN_0_0, UA_2742_2025-12-04_DEN_TUS_0_0, UA_2459_2025-12-04_DEN_YYC_0_0, UA_1476_2025-12-04_DEN_TUS_0_0]",DEN,207
UA_1436_2025-12-04_MSO_DEN_0_0,1436MSO2025-12-04,207,2025-12-04,MSO,DEN,1764884100,1764891900,UA_639_2025-12-04_DEN_MSO_0_0,UA_423_2025-12-04_DEN_GRR_0_0,-7,-7,1764884100,1764891900,3060,3060,3060,166,3060,false,142,8,0,134,112,142,3067200,,MSO,207
UA_423_2025-12-04_DEN_GRR_0_0,423DEN2025-12-04,207,2025-12-04,DEN,GRR,1764896280,1764905340,UA_1436_2025-12-04_MSO_DEN_0_0,,-7,-5,1764896280,1764905340,3420,3060,3060,166,3060,false,73,9,0,64,0,73,1576800,"[UA_1374_2025-12-04_DEN_FLL_0_0, UA_2076_2025-12-04_DEN_MSP_0_0, UA_431_2025-12-04_DEN_GJT_0_0, UA_1236_2025-12-04_DEN_PHX_0_0, UA_756_2025-12-04_DEN_FAT_0_0, UA_2324_2025-12-04_DEN_CID_0_0, UA_1153_2025-12-04_DEN_ELP_0_0, UA_331_2025-12-04_DEN_MIA_0_0, UA_1422_2025-12-04_DEN_STL_0_0, UA_2644_2025-12-04_DEN_PSP_0_0, UA_2660_2025-12-04_DEN_SBA_0_0, UA_2187_2025-12-04_DEN_SJC_0_0, UA_507_2025-12-04_DEN_RSW_0_0, UA_2350_2025-12-04_DEN_SYR_0_0, UA_2375_2025-12-04_DEN_AUS_0_0, UA_1110_2025-12-04_DEN_SAT_0_0, UA_1615_2025-12-04_DEN_CVG_0_0, UA_506_2025-12-04_DEN_MCI_0_0]",RSW,207
UA_1396_2025-12-02_STL_DEN_0_0,1396STL2025-12-02,208,2025-12-02,STL,DEN,1764687600,1764696540,,UA_1125_2025-12-02_DEN_BOI_0_0,-6,-7,1764687600,1764696540,5100,3060,3060,166,4080,false,162,16,0,146,128,162,3499200,,,0000
